Peak Center [Hz],Peak Amplitude [arcsec^2/Hz],FWHM [Hz],offset,Center Variance,Peak Variance,FWHM Variance,Offset Variance,Pointing rms [arcsec],Poitning rms - Error [arcsec]
34.943459103430065,0.01017001822264703,0.25735501518884313,-2.35838707737969e-06,1.0363090319778107e-05,1.6191273509845456e-08,2.3836038763833936e-05,3.5904028259504734e-10
60.0615722900337,0.3658269103829542,0.07670420374330664,0.0014274996564052165,1.0239646385004325e-06,2.3294757342288096e-05,2.132783956869969e-06,1.267329932647378e-07
93.02077080114974,0.0013096831973956977,0.8884681351370894,6.616736949120592e-05,0.00016109564893233377,3.5775344209111776e-10,0.00054425027227052,5.500961845492806e-11
120.11170068176848,0.004941718302093714,0.11354165377067717,8.045006694760001e-05,2.36536428704942e-06,4.481842762976504e-09,5.025363939937493e-06,3.753611891055825e-11
180.1308080104482,0.0013867822669449772,0.16927562127956497,1.924947631426505e-05,3.849634451315687e-06,2.5841343897472944e-10,8.431165091867939e-06,3.425761110005277e-12
240.1128947233003,1.3559631836430478e-05,0.234114725065146,3.215130020617316e-06,3.611302596011798e-05,1.211211898778975e-13,8.198856034622304e-05,2.3828078137891634e-15
300.13236015500854,0.00011828443524113868,0.2767210830555135,2.695641664771398e-06,1.6272374087399596e-05,2.975245615277286e-12,3.7838814849550566e-05,7.245281239722053e-14
340.25248557929353,1.1478626141281306e-06,0.4400538000519582,1.2716063834560565e-06,0.0009204255138770829,6.277492202220492e-15,0.002352237768939217,2.9102869548775847e-16
360.11128165946377,1.6059085879161472e-05,0.3673426198851028,1.457152845701672e-06,3.259155678666822e-05,6.235229704512747e-14,7.982622824244543e-05,2.227060790829136e-15
460.0820644660627,5.50576667048678e-06,0.4381853748011221,8.312342523727665e-07,5.432497286108393e-05,8.592203433665433e-15,0.00013868625279285493,3.9594048633148355e-16
479.9926805943672,3.103293324511433e-05,0.4202101292956232,1.0335175443543e-06,3.066738892548783e-05,1.6753378021047818e-13,7.746612073096514e-05,7.257107305800809e-15
