Peak Center [Hz],Peak Amplitude [arcsec^2/Hz],FWHM [Hz],offset,Center Variance,Peak Variance,FWHM Variance,Offset Variance,Pointing rms [arcsec],Poitning rms - Error [arcsec]
16.28314164889012,0.0002452145404154487,1.4574456730659335,7.136288622561576e-05,0.0013620371061684952,4.4385593289318714e-11,0.006809926399047481,1.9563541065161996e-11
60.074091857161186,3.728694094475039e-05,0.0940536988802918,1.8204344722383326e-05,3.1880696656736435e-05,5.014063814472253e-12,6.702374034393454e-05,3.4064547297172565e-14
120.11084772000615,4.0469414856497233e-05,0.12296018612964374,7.012212037643267e-06,8.44641162177529e-06,9.15319658863289e-13,1.8036652103375823e-05,8.38544538578198e-15
180.12991541842362,3.983623676139549e-05,0.1646073080920518,3.636954514478879e-06,6.8481767076785905e-06,4.01191449400185e-13,1.49598772726619e-05,5.1456664256102735e-15
240.13386625767134,1.642462851826145e-05,0.23470418327827852,1.920196141666487e-06,1.828637863861053e-05,8.956576725067767e-14,4.1529157277639305e-05,1.7673278072249126e-15
300.1305579045192,0.0001306437326512465,0.28027496256584394,2.414760316726899e-06,1.6249361587680082e-05,3.532500592941102e-12,3.7861756994264204e-05,8.747377675387998e-14
340.19311178868617,2.097726054631551e-06,0.3280371259457487,1.0376810607836888e-06,0.00014982078034958332,6.131407416417991e-15,0.000358728828323322,1.8726960856679004e-16
360.10322406067723,0.00011352842336649899,0.3543349356205308,1.765470840186821e-06,2.0689340136799194e-05,2.1258372025280095e-12,5.029416159925636e-05,7.219668862959233e-14
420.0624857065286,0.00015125674174117546,0.38547859856322286,1.9845356024454106e-06,2.5849950163875533e-05,3.9846410810995984e-12,6.398374946595687e-05,1.5236997054620447e-13
460.06306020023834,6.203004637397054e-05,0.44922385571511264,1.3838208435489287e-06,3.343908906397774e-05,6.389092586983242e-13,8.592246761751475e-05,3.055258618896867e-14
479.9941648792517,0.0002836843265668903,0.42345625166322476,3.039087314987728e-06,2.9146656945725224e-05,1.3100493172501099e-11,7.376727859408636e-05,5.739899067242826e-13
